model_name,problem_id,problem_section,problem_section_id,problem_difficulty,expected_answer,response_tokens,response_latency,answer_correct,solution_validity,error_type,completeness,clarity,brief_comment,_judge_model,_judge_input_tokens,_judge_output_tokens
Gemini-2.5-Flash,MM-13,Математические методы,MM,3,"n = 30, ln(30) ≈ 3,401.
Модель 1: AIC₁ = 30·ln(120/30) + 2·3 = 30·ln(4) + 6 = 30·1,386 + 6 = 41,589 + 6 = 47,589.
          BIC₁ = 30·ln(4) + 3·3,401 = 41,589 + 10,204 = 51,793.
Модель 2: AIC₂ = 30·ln(85/30) + 2·4 = 30·ln(2,833) + 8 = 30·1,041 + 8 = 31,244 + 8 = 39,244.
          BIC₂ = 30·ln(2,833) + 4·3,401 = 31,244 + 13,604 = 44,848.
б) По AIC: Модель 2 лучше (39,24 < 47,59). По BIC: Модель 2 лучше (44,85 < 51,79).
в) BIC штрафует за сложность сильнее при n > 8 (штраф k·ln(n) > 2k).
   При близких SS_res BIC может предпочесть более простую модель, а AIC — более сложную.
   В данном случае выигрыш от снижения SS_res достаточен для обоих критериев.
",1977,11.38,1,3,NONE,1,2,"Решение математически корректное и хорошо структурированное, но объяснение в части (в) обрывается на полуслове.",anthropic/claude-sonnet-4,2970,100
Gemini-2.5-Flash,MM-14,Математические методы,MM,3,"а) det(X'X) = 36 − 4 = 32.
   (X'X)⁻¹ = (1/32)·[[6,−2],[−2,6]].
   β̂ = (1/32)·[6·16 + (−2)·4, (−2)·16 + 6·4] = (1/32)·[88, −8] = [2,75; −0,25].
б) X'X + 2I = [[8, 2], [2, 8]], det = 60.
   (X'X + 2I)⁻¹ = (1/60)·[[8,−2],[−2,8]].
   β̂_Ridge = (1/60)·[128 − 8, −32 + 32] = (1/60)·[120, 0] = [2,0; 0,0].
в) X'X + 4I = [[10, 2], [2, 10]], det = 96.
   β̂_Ridge = (1/96)·[160 − 8, −32 + 40] = (1/96)·[152, 8] ≈ [1,583; 0,083].
г) При увеличении λ коэффициенты сжимаются к нулю.
   Ridge никогда не обнуляет коэффициенты точно (исключение λ=2 в данном случае — совпадение).
д) Lasso при λ = 2: малый коэффициент β₂ (= −0,25 при OLS) был бы обнулён ровно
   (L₁-штраф порождает разреженные решения). β₁ был бы сжат, но остался бы ненулевым.
   Примерный результат Lasso: β̂ ≈ [2,17; 0] (Lasso зануляет β₂).
",3087,24.68,0,1,IE,1,2,"Решение обрывается на середине пункта в), не завершены пункты г) и д), хотя выполненные части корректны.",anthropic/claude-sonnet-4,3470,100
Gemini-2.5-Flash,MM-15,Математические методы,MM,3,"P = 5 (класс 1), N = 5 (класс 0). Объекты уже упорядочены по убыванию P(Y=1).
а) Точки ROC-кривой (FPR, TPR):
   Начало: (0; 0).
   После объекта 1 (класс 1): TP=1, FP=0 → (0; 0,2).
   После объекта 2 (класс 1): TP=2, FP=0 → (0; 0,4).
   После объекта 3 (класс 0): TP=2, FP=1 → (0,2; 0,4).
   После объекта 4 (класс 1): TP=3, FP=1 → (0,2; 0,6).
   После объекта 5 (класс 0): TP=3, FP=2 → (0,4; 0,6).
   После объекта 6 (класс 1): TP=4, FP=2 → (0,4; 0,8).
   После объекта 7 (класс 0): TP=4, FP=3 → (0,6; 0,8).
   После объекта 8 (класс 0): TP=4, FP=4 → (0,8; 0,8).
   После объекта 9 (класс 1): TP=5, FP=4 → (0,8; 1,0).
   После объекта 10 (класс 0): TP=5, FP=5 → (1,0; 1,0).
б) AUC (метод трапеций):
   AUC = 0·(0,2−0)/2 + 0·(0,4−0,2)/2 + 0,2·(0,4+0,4)/2 + 0·(0,6−0,4)/2
       + 0,2·(0,6+0,6)/2 + 0·(0,8−0,6)/2 + 0,2·(0,8+0,8)/2 + 0,2·(0,8+0,8)/2
       + 0·(1,0−0,8)/2 + 0,2·(1,0+1,0)/2
   AUC = 0 + 0 + 0,08 + 0 + 0,12 + 0 + 0,16 + 0,16 + 0 + 0,20 = 0,72.
   Проверка методом пар: 18 согласованных из 25 пар → AUC = 18/25 = 0,72. ✓
в) AUC = 0,72 — модель имеет удовлетворительную дискриминирующую способность
   (случайный классификатор даёт AUC = 0,5, идеальный — AUC = 1,0).
",3440,23.37,0,1,IE,0,0,Решение обрывается на середине пункта а) и не содержит вычисления AUC и интерпретации.,anthropic/claude-sonnet-4,3678,87
Gemini-2.5-Flash,MS-1,Математическая статистика,MS,1,"EX̄ = a, DX̄ = σ²/n, X̄ ~ N(a, σ²/n)",1300,7.07,1,3,NONE,2,2,"Решение полностью корректное, подробное и хорошо структурированное с пошаговыми выкладками.",anthropic/claude-sonnet-4,2343,96
Gemini-2.5-Flash,MS-2,Математическая статистика,MS,1,"a* = X̄, D* = X̄² − (X̄)² = S²",1102,12.62,1,3,NONE,2,2,"Решение полностью корректное, подробно объясняет метод моментов с правильными выкладками и получает верные оценки a* = X̄ и D* = S².",anthropic/claude-sonnet-4,2043,114
Gemini-2.5-Flash,MS-3,Математическая статистика,MS,1,"a* = X̄, D* = (1/n)Σ(Xᵢ − X̄)² = S²",1620,11.13,1,2,NONE,1,2,"Решение математически корректно и подробно изложено, но обрывается на середине финального ответа.",anthropic/claude-sonnet-4,2538,92
Gemini-2.5-Flash,MS-4,Математическая статистика,MS,1,(X̄ − z_{1−α/2}·σ/√n; X̄ + z_{1−α/2}·σ/√n),1304,6.67,1,3,NONE,2,2,"Решение полное, математически корректное и хорошо структурированное с подробными выкладками.",anthropic/claude-sonnet-4,2351,91
Gemini-2.5-Flash,MS-5,Математическая статистика,MS,1,"(80.11; 119.89), n = 792",3037,28.98,0,1,IE,0,1,"Решение начато правильно, но прервано на середине построения доверительного интервала и не содержит финального ответа.",anthropic/claude-sonnet-4,2640,97
Gemini-2.5-Flash,MS-6,Математическая статистика,MS,2,"Eθ* = nθ/(n+1), b(θ) = −θ/(n+1). Смещённая, но состоятельная.",2009,9.94,1,2,NONE,1,2,"Решение корректно выводит несмещенность и смещение, но не завершает исследование состоятельности, остановившись на вычислении дисперсии.",anthropic/claude-sonnet-4,2505,110
Gemini-2.5-Flash,MS-7,Математическая статистика,MS,2,"EX₁ = α/λ, EX₁² = α(α+1)/λ². Откуда: λ* = X̄/(X̄² − (X̄)²), α* = (X̄)²/(X̄² − (X̄)²)",1132,6.15,1,3,NONE,2,2,"Решение полное, методически правильное и хорошо структурированное, финальные формулы совпадают с эталоном.",anthropic/claude-sonnet-4,2163,99
Gemini-2.5-Flash,MS-8,Математическая статистика,MS,2,θ* = n/Σ(Xᵢ³). τ* = Σ(Xᵢ³)/n = X̄³. Несмещённость: проверить Eτ* = 1/θ.,1888,9.43,0,1,IE,1,0,"Решение обрывается на середине вычисления E[X³], не завершая исследование несмещённости, хотя первая часть с нахождением θ* выполнена корректно.",anthropic/claude-sonnet-4,2601,108
Gemini-2.5-Flash,MS-9,Математическая статистика,MS,2,I(θ) = 1/(θ(1−θ)). Нижняя граница: θ(1−θ)/n. DX̄ = θ(1−θ)/n. Оценка эффективна.,2303,11.47,0,1,IE,0,1,"Решение обрывается на середине и не содержит проверки эффективности оценки, хотя правильно выводит информацию Фишера и неравенство Рао-Крамера.",anthropic/claude-sonnet-4,2475,117
Gemini-2.5-Flash,MS-10,Математическая статистика,MS,2,"По ЦПТ: T(X) = (X̄ − λ)/√(X̄/n) → N(0,1). ДИ: (X̄ − z·√(X̄/n); X̄ + z·√(X̄/n))",2045,10.05,0,1,IE,0,1,Решение обрывается на середине вывода доверительного интервала и не содержит финального ответа.,anthropic/claude-sonnet-4,2282,92
Gemini-2.5-Flash,MS-11,Математическая статистика,MS,3,"ES² = (n−1)θ/n, b₁ = −θ/n (смещённая). ES₀² = θ, b₂ = 0 (несмещённая). Обе состоятельные.",2348,10.96,0,1,IE,1,2,"Решение обрывается на середине исследования второй оценки, не завершено полностью.",anthropic/claude-sonnet-4,2599,88
Gemini-2.5-Flash,MS-12,Математическая статистика,MS,3,L(θ) = θ^{n₁}(2θ)^{n₂}(1−3θ)^{n₃}. dL/dθ = 0 → θ* = (n₁+n₂)/(3n),1395,13.42,1,3,NONE,2,0,"Решение полное, математически корректное, с детальной проверкой ограничений на параметр и правильным финальным ответом.",anthropic/claude-sonnet-4,2421,93
Gemini-2.5-Flash,MS-13,Математическая статистика,MS,3,"Через распределение Γ(α,n): D(1/X̄) = α²/(n(n−2)). D(α*) = α²(n−1)²/(n²(n−2)). Граница Рао-Крамера: α²/n. Не эффективна при конечном n, но асимптотически эффективна.",2377,13.2,0,1,IE,0,0,Решение обрывается на середине вычисления дисперсии и не содержит финального ответа о эффективности оценки.,anthropic/claude-sonnet-4,2490,91
Gemini-2.5-Flash,MS-14,Математическая статистика,MS,3,"T ~ t(n−1). ДИ: (X̄ − t_{α/2,n−1}·S₀/√n; X̄ + t_{α/2,n−1}·S₀/√n)",1720,9.53,0,1,IE,0,1,Решение обрывается на середине построения доверительного интервала и не содержит финального ответа.,anthropic/claude-sonnet-4,2480,91
